created_at	screen_name	text
Fri Nov 18 14:51:43 +0000 2016	trollabhakt	RT @Vidyut: Because they lack the ignorance to make #demonetization sound good. https://t.co/VtXkWhdUBX
Fri Nov 18 14:51:43 +0000 2016	kakersuresh	RT @ukpccd: ₹500 / ₹1000 के नोटों पर बैन से कोई फ़ायदा नहीं होगा, #कालेधन के नाम पर केवल आमजन हो रहा है परेशान। #demonetization https://t.c…
Fri Nov 18 14:51:42 +0000 2016	thirmehta	@IndiaToday @myakshi Sambit Patra says #demonetization not for personal gain. False. Timing exposes motive,for political gain in elections
Fri Nov 18 14:51:37 +0000 2016	AkhilaPadhi	"RT @NaIna0806: Got my Rs 2000 cash thru mobile vans.Queues much shorter.Even in mumbai people criticizing @ArvindKejriwal 
#DeMonetization…"
Fri Nov 18 14:51:37 +0000 2016	AkhilaPadhi	"RT @NaIna0806: Got my Rs 2000 cash thru mobile vans.Queues much shorter.Even in mumbai people criticizing @ArvindKejriwal 
#DeMonetization…"
Fri Nov 18 14:51:37 +0000 2016	jos_tam	"RT @MixedRaita: #EkSacchaKadam has turned into 1.25 Billion steps.
#demonetization 
Salute to you @narendramodi"
Fri Nov 18 14:51:35 +0000 2016	sukanyaiyer2	"@BhaktBusters @roshan_b @AAOLion @AcmatixJoshi @priyan148 we are doing our job by implementing #DeMonetization
You ppl are facing the heat"
Fri Nov 18 14:51:35 +0000 2016	BireshSinha	RT @indiatvnews: This is a required surgery which is being done in the country, for a better India: @MVenkaiahNaidu on #demonetization http…
Fri Nov 18 14:51:29 +0000 2016	ghoshrupak6	"RT @sush091979: Till now ATMs didn't have germs just after #demonetization there is germs!!
These morons r the Fourth Pillar of our democra…"
Fri Nov 18 14:51:28 +0000 2016	mainniteish	RT @BJP_ITCELL_Maha: Benifit of #demonetization https://t.co/uk2AUH22ZY
Fri Nov 18 14:51:27 +0000 2016	freeforall2014	RT @ukpccd: ₹500 / ₹1000 के नोटों पर बैन से कोई फ़ायदा नहीं होगा, #कालेधन के नाम पर केवल आमजन हो रहा है परेशान। #demonetization https://t.c…
Fri Nov 18 14:51:22 +0000 2016	SachKiTalashMe	"RT @naam_pk: महाराष्ट्र के सहकारिता मंत्री सुभाष देशमुख की गाड़ी से 92 लाख कैश(500 n 1000 के नोट)  बरामद ! #demonetization 

https://t.co/a…"
Fri Nov 18 14:51:21 +0000 2016	RamsingPatil	RT @deshmukhavinash: They don't start at the top because they are afraid of falling down. #demonetization https://t.co/RvOHLF2k1g
Fri Nov 18 14:51:19 +0000 2016	MalJayaram	RT @newslaundry: Modi has declared war on corruption. If this is how we fight wars, god save us | @ARangarajan1972 #demonetization: https:/…
Fri Nov 18 14:51:17 +0000 2016	Indiaaakash	"RT @sush091979: Till now ATMs didn't have germs just after #demonetization there is germs!!
These morons r the Fourth Pillar of our democra…"
Fri Nov 18 14:51:17 +0000 2016	SharikINC	You said you are working out relief but you have reduced the withdrawal amount to 2,000. What's the problem #demonetization
Fri Nov 18 14:51:15 +0000 2016	guruji_	"RT @SirZaidHamid: This #demonetization is against the freedom movement in #Kashmir 

Stone pelting mujahids not accepting 500 notes and 200…"
Fri Nov 18 14:51:15 +0000 2016	Dhaval999Vora	@INCIndia cannot digest the good for ppl by the govt. @ArvindKejriwal is jealous and is concerned about his punjab funding. #demonetization
Fri Nov 18 14:51:14 +0000 2016	akshatgaur1	RT @bhaiyyajispeaks: Here @sardesairajdeep struggling for one answer against #Demonetization, He should have taken some Congress leader lik…
Fri Nov 18 14:51:12 +0000 2016	urfriendroshan	RT @SonaChele1: Greatest tweet on #demonetization ! https://t.co/3vgwBYP6A1
Fri Nov 18 14:51:09 +0000 2016	rajabhaijaan	"RT @YesIamSaffron: Must Watch
.
Delhities Standing in Long Bank Que's Praising PM Modi's #Demonetization &amp; Cursing Thug @ArvindKejriwal
htt…"
Fri Nov 18 14:51:08 +0000 2016	dev4Ind	RT @ANI_news: Gurugram (Haryana): Post office employees provide cash exchange to patients in hospitals #demonetization https://t.co/uGMxUP9…
Fri Nov 18 14:51:05 +0000 2016	veraghavan	RT @SonaChele1: Greatest tweet on #demonetization ! https://t.co/3vgwBYP6A1
Fri Nov 18 14:51:05 +0000 2016	AartiShambhrwal	RT @theCandidDiva: हम लोग रोज रोज Dp बदलते है......😆😆 बापू ने 1 ही बार Dp बदला तो सबका BP बढ गया😂😂😂😂 #demonetization
Fri Nov 18 14:51:04 +0000 2016	bvshete	#demonetization @ndtv it's funny, you show picture of people in an exhibition or conference where obviously it's cr… https://t.co/XSIPvOJLxP
Fri Nov 18 14:51:02 +0000 2016	sandy8051	RT @bhaiyyajispeaks: Here @sardesairajdeep struggling for one answer against #Demonetization, He should have taken some Congress leader lik…
Fri Nov 18 14:51:00 +0000 2016	batraashwin	"RT @SirZaidHamid: This #demonetization is against the freedom movement in #Kashmir 

Stone pelting mujahids not accepting 500 notes and 200…"
Fri Nov 18 14:50:59 +0000 2016	kailasp4u	"RT @sandipsabharwal: The more I hear of stories of the kind of cash people were holding
The more am I convinced that #demonetization is the…"
Fri Nov 18 14:50:57 +0000 2016	manasnayak712	"#EkSacchaKadam वोही उठा सकता है, जिसे हर मुस्किल से लडना आता हो
#demonetization"
Fri Nov 18 14:50:56 +0000 2016	paaboti	@ZeeNews @BJP4India @Bjpkutchh @BJP4Gujarat everywhere people are agree with @narendramodi #demonetization decision https://t.co/ZXoMQLZE6T
Fri Nov 18 14:50:54 +0000 2016	DharSurinder	"RT @RealAmitBagaria: Do @OfficeOfRG and #KejriPappuDidiTypes #SeeThroughToilet to not
accept #demonetization
as #EkSacchaKadam https://t.co…"
Fri Nov 18 14:50:54 +0000 2016	udaysharma84	RT @ArunSFan: Who are the people standing in the queues at the banks all day? #Demonetisation #AfterEffects #Poll #demonetization #VoteNow…
Fri Nov 18 14:50:54 +0000 2016	colvks	RT @GehlawatSid: Had BJP leaders got prior info about #demonetization why would he carry 91L cash only to be caught by Maha(BJP govt)Police…
Fri Nov 18 14:50:52 +0000 2016	Fittey_muh	RT @ANI_news: I think anyone who is doing common good for the nation must be supported: Actor Abhishek Bachchan #demonetization https://t.c…
Fri Nov 18 14:50:52 +0000 2016	r_verma19	"RT @ukshahi: #Demonetization has broken d spine of d corrupt,d criminals nd d terrorists in India.
Blessed are we to be living in times of…"
Fri Nov 18 14:50:50 +0000 2016	Fittey_muh	RT @dna: #Demonetization: #AbhishekBachchan comes out in support of #PM #Modi's move https://t.co/vRCOwvaEXK https://t.co/ET8Ed1peVm
Fri Nov 18 14:50:50 +0000 2016	indiatvnews	All other services at #banks will be operational tomorrow #demonetization
Fri Nov 18 14:50:47 +0000 2016	udaysharma84	RT @ArunSFan: Did big politicians &amp; business houses knew this? #Demonetisation #AfterEffects #Poll #demonetization #VoteNow  #Labours #Dail…
Fri Nov 18 14:50:47 +0000 2016	sonipatel02	RT @RoflGandhi_: नोएडा में 20 फ्लैटों के मालिक एवं 5 स्टार एंकर @abhisar_sharma ने किया #demonetization का गुणगान https://t.co/ZdbZu4Nx9s
Fri Nov 18 14:50:46 +0000 2016	udaysharma84	RT @ArunSFan: Do super rich actually stash money at home? #Demonetisation #AfterEffects #Poll #demonetization #VoteNow  #Labours #DailyWage…
Fri Nov 18 14:50:46 +0000 2016	nk_chaturvedi	RT @sridharroopa143: Dear #SupremeCourt , Please dont believe kapil sibal arguments on #demonetization , look picture of senior citizens ht…
Fri Nov 18 14:50:44 +0000 2016	FaisalShoeb	RT @RanaAyyub: Do not miss this very sensible arun shourie interview on #demonetization by @LRC_NDTV https://t.co/Sk8YYPd9TZ
Fri Nov 18 14:50:44 +0000 2016	KeshavKarn11	"RT @sush091979: Till now ATMs didn't have germs just after #demonetization there is germs!!
These morons r the Fourth Pillar of our democra…"
Fri Nov 18 14:50:43 +0000 2016	HaddHaiYaar	RT @newslaundry: Modi has declared war on corruption. If this is how we fight wars, god save us | @ARangarajan1972 #demonetization: https:/…
Fri Nov 18 14:50:42 +0000 2016	FaisalShoeb	RT @RanaAyyub: how anti national of the supreme court #demonetization https://t.co/f1GQBWhEp5
Fri Nov 18 14:50:40 +0000 2016	PRANAVSDAVE	#demonetization Effect!!! https://t.co/5sEBwZd9cE
Fri Nov 18 14:50:39 +0000 2016	Jha100Jha	"RT @MinakshiINDIATV: One-day ban on note exchange tomorrow, only senior citizens to be allowed, sources.
#demonetization"
Fri Nov 18 14:50:39 +0000 2016	manojkumar_mano	RT @anilkapur_: #demonetization impact https://t.co/t7siUZdHwq
Fri Nov 18 14:50:39 +0000 2016	NextToSRK	RT @RoflGandhi_: नोएडा में 20 फ्लैटों के मालिक एवं 5 स्टार एंकर @abhisar_sharma ने किया #demonetization का गुणगान https://t.co/ZdbZu4Nx9s
Fri Nov 18 14:50:39 +0000 2016	shekhardeshkar	"GenuineQ: when was #demonetization announced?
Any guess how much advance planning do u need to plan a 500 Cr (30cr… https://t.co/WvLNWmazhy"
Fri Nov 18 14:50:37 +0000 2016	katyakrishna	"RT @RealAmitBagaria: Do @OfficeOfRG and #KejriPappuDidiTypes #SeeThroughToilet to not
accept #demonetization
as #EkSacchaKadam https://t.co…"
Fri Nov 18 14:50:36 +0000 2016	bisnujha	"Embarrassed govt puts up a front #IBA for yet another alteration in rule!
#demonetization https://t.co/dX3nMGKsYZ"
Fri Nov 18 14:50:36 +0000 2016	sanjitshukla87	@puru_ag thnk u sir .. always . one thing is sure again intellectuals r going to c #demonetization as a best move after congress azadi
Fri Nov 18 14:50:33 +0000 2016	Mini2411Singh	@ArvindKejriwal Y shd FM listen to u &amp; roll back #demonetization ??? And u shd happy if govt hs lost connect wid people!!! #DoubleStandards
Fri Nov 18 14:50:32 +0000 2016	MarketWires	"With #demonetization #India has joined the #world. How the #world works with #CashlessEconomy.  #EkSacchaKadam 

https://t.co/97rO02N1L5"
Fri Nov 18 14:50:31 +0000 2016	Gravim71	RT @indianation1: @upadhyaysbjp @BJP4Delhi  @AmitShah @BJP4India can u mobilise a massive rally at rajpath in support of #demonetization #…
Fri Nov 18 14:50:30 +0000 2016	vjsbatra	I&amp;B minister says people chanting Modi , Modi Modi. They were Gujarati and shouting mudi mudi mudi #demonetization
Fri Nov 18 14:50:30 +0000 2016	sunilkanwal	RT @bhaiyyajispeaks: Here @sardesairajdeep struggling for one answer against #Demonetization, He should have taken some Congress leader lik…
Fri Nov 18 14:50:28 +0000 2016	ramprasad_c	When I hear people complaining about Govt changing #demonetization rules often, I'm reminded of this. Damned if you… https://t.co/DRoEq5bZ5w
Fri Nov 18 14:50:26 +0000 2016	247nil247	RT @GehlawatSid: Had BJP leaders got prior info about #demonetization why would he carry 91L cash only to be caught by Maha(BJP govt)Police…
Fri Nov 18 14:50:26 +0000 2016	Jaiiihinddd	"RT @Coffeeliciious: Hey delhiites, who would you like to change first ?  😁

#demonetization 
#ThatsSmart"
Fri Nov 18 14:50:25 +0000 2016	BrIjMoHn	"Banks tomorrow won't be exchanging old currency notes, will only serve senior citizen, says Banks' Association Chairman
 #demonetization"
Fri Nov 18 14:50:24 +0000 2016	yogeshguptayo	RT @MVenkaiahNaidu: #Demonetization is a massive national project launched to clean up our systems.It’s a war on corruption and black money…
Fri Nov 18 14:50:24 +0000 2016	AAPShivajinagar	RT @MukundKirdat: #sunburn at #Goa ,tourists cursing #Modi  #demonetization https://t.co/gLgeP38NjD
Fri Nov 18 14:50:22 +0000 2016	sudhir_cool02	"RT @kpnewschannel: #Kashmir after #demonetization 
-99% turnout in Exams
-Tourism &amp; Market comeback to life 
-No stone pelting 
-Tourism &amp;…"
Fri Nov 18 14:50:20 +0000 2016	rahulbajaj	This thread. Wow. Wow. #demonetization https://t.co/hqtat1VWMo
Fri Nov 18 14:50:20 +0000 2016	sraghav	@firstpost @narendramodi stalking parliament. As if it's a great thing to do. @PMOIndia #demonetization
Fri Nov 18 14:50:18 +0000 2016	Shubhangi_Sawan	"RT @MinhazMerchant: Anna Hazare tells @CNNnews18 #demonetization is ""a historic decision by govt, those with black money against move."" And…"
Fri Nov 18 14:50:17 +0000 2016	salonishuklaET	IBA Chief Rajeev Rishi: From Monday onwards we will be back helping all customers #demonetization
Fri Nov 18 14:50:16 +0000 2016	AAOLion	"RT @sush091979: Till now ATMs didn't have germs just after #demonetization there is germs!!
These morons r the Fourth Pillar of our democra…"
Fri Nov 18 14:50:15 +0000 2016	mangalganesh	RT @MVenkaiahNaidu: #Demonetization is a massive national project launched to clean up our systems.It’s a war on corruption and black money…
Fri Nov 18 14:50:14 +0000 2016	adtya_sinha	RT @scoopwhoopnews: Awaiting confirmation of this from other sources #demonetization
Fri Nov 18 14:50:13 +0000 2016	nilesh75	RT @EconomicTimes: #demonetization: One-day ban on note exchange tomorrow, only senior citizens to be allowed: Sources https://t.co/t96yxJH…
Fri Nov 18 14:50:13 +0000 2016	AbhiroopGupta	"RT @SalmanSoz: Economy will suffer due to #demonetization. How much is anybody's guess. @mkvenu1 brings some disturbing info.

https://t.co…"
Fri Nov 18 14:50:13 +0000 2016	Rumesaalirajput	RT @newslaundry: Modi has declared war on corruption. If this is how we fight wars, god save us | @ARangarajan1972 #demonetization: https:/…
Fri Nov 18 14:50:11 +0000 2016	spandey2004	RT @ANINewsUP: People are facing trouble due to #demonetization, so we decided to help them by proving smaller currency notes from our pigg…
Fri Nov 18 14:50:09 +0000 2016	4dc67d8bcf54430	RT @gauravcsawant: Pakistan most unhappy with #demonetization, then armed smugglers, third hawala operators,then terrorists &amp; separatists:…
Fri Nov 18 14:50:08 +0000 2016	srinigoes	"RT @MinhazMerchant: Anna Hazare tells @CNNnews18 #demonetization is ""a historic decision by govt, those with black money against move."" And…"
Fri Nov 18 14:50:06 +0000 2016	pradeepbatra03	श्री @narendramodi जी के #demonetization के क़दम के समर्थन में है देश के साथ #Roorkee का भी आम आदमी #IAmWithModi… https://t.co/x8gWZlxAM1
Fri Nov 18 14:50:05 +0000 2016	satishmaisuriya	"School children in Ahmedabad - Gujarat rallied today in support of @PMOIndia @narendramodi 's #demonetization  move 
https://t.co/qnGXQPueiG"
Fri Nov 18 14:50:05 +0000 2016	SanjanaVaghani	RT @UnSubtleDesi: The Unwashed masses vs the #PerfumedElite. THIS is the silent majority that's never heard. #demonetization https://t.co/T…
Fri Nov 18 14:50:05 +0000 2016	Sravan	RT @_simpletalk: #SupremeCourt of India must be the last one to complain on long #demonetization Qs, where they themselves hav huge casr ba…
Fri Nov 18 14:50:05 +0000 2016	gajrajs111	RT @ukpccd: ₹500 / ₹1000 के नोटों पर बैन से कोई फ़ायदा नहीं होगा, #कालेधन के नाम पर केवल आमजन हो रहा है परेशान। #demonetization https://t.c…
Fri Nov 18 14:50:03 +0000 2016	whoremoness	@ndtv modi ji asking ppl to get there parents back from old age homes! #demonetization
Fri Nov 18 14:50:03 +0000 2016	JoshiRakesh2004	RT @gauravcsawant: Pakistan most unhappy with #demonetization, then armed smugglers, third hawala operators,then terrorists &amp; separatists:…
Fri Nov 18 14:50:02 +0000 2016	NarendraVashist	"RT @NaIna0806: Another misinformation spread.Inedible ink is permissible on right hand finger in d banks .#DeMonetization 
@ndtv https://t.…"
